2020-08-02 08:09:33,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 08:09:28,"b'#CoronaInfoCH #COVID19 #corona #coronavirusapp \nVictoria set to announce 650 new cases, multiple deaths,\xe2\x80\xa6 https://t.co/X5lRjhmnGG'"
2020-08-02 08:08:57,"b'#CoronaInfoCH #COVID19 #corona #coronavirusvaccine \nU.S. makes deal for 100 million doses of coronavirus vaccine,\xe2\x80\xa6 https://t.co/6aJjBQgm9J'"
2020-08-02 08:08:53,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 08:07:53,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 08:07:40,b'RT @RachakondaCop: We #request the citizens to #DonateBloodPlasma for the needy. #Register your #names with us 9490617111/9490617234. #Dona\xe2\x80\xa6'
2020-08-02 08:07:23,b'Constructive  idea! Best Raksha in the age of #Corona to gift masks &amp; sanitizers .\n #RakshaBandhan2020\xe2\x80\xa6 https://t.co/snLk3XUEs4'
2020-08-02 08:07:11,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 08:06:33,b'RT @drusawasthi: Good work done by #IFFCO #Kandla Unit @opdayama &amp; entire team even at this difficult times of #corona. The unit have nearl\xe2\x80\xa6'
2020-08-02 08:06:14,"b'#RT @phocuswire: LIVE BLOG: 36 crew infected on Hurtigruten ship - passengers disembarked, potentially exposing com\xe2\x80\xa6 https://t.co/QsABY2hEFt'"
2020-08-02 08:05:49,b'RT @InnrEngineering: Sadhguru and Deepak Chopra discuss the ecological significance of COVID-19 and how viruses and bacteria have an immens\xe2\x80\xa6'
2020-08-02 08:05:14,"b'\xf0\x9f\x91\x89\xf0\x9f\x8f\xbbOn Sunday itself, the administration carried out a special testing drive where 4,177 tests were conducted, out of\xe2\x80\xa6 https://t.co/kDKyBADwNo'"
2020-08-02 08:04:55,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 08:04:53,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 08:04:47,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 08:04:28,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 08:04:24,b'RT @drusawasthi: Good work done by #IFFCO #Kandla Unit @opdayama &amp; entire team even at this difficult times of #corona. The unit have nearl\xe2\x80\xa6'
2020-08-02 08:04:23,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 08:04:06,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 08:03:19,b'RT Healthy20062902: 10 Infographics That Will Help You Fall Asleep In 10 Minutes Tonight\n\nhttps://t.co/RJPhJoYy8D\xe2\x80\xa6 https://t.co/g7Q28ICZlb'
2020-08-02 08:03:16,b'RT @PioneerRaipur: Baghel reviews ground status of Covid in state\n@bhupeshbaghel\n@ChhattisgarhCMO\n@TS_SinghDeo\n@Niharikaspeaks\n@NirajkBanso\xe2\x80\xa6'
2020-08-02 08:03:03,b'RT @geekfuzz1: Written new blog!\nhttps://t.co/JP4FOKkV9L\n#coronavirus #corona #CoronaVirusUpdates #news #pandemic #CoronavirusIndia #studie\xe2\x80\xa6'
2020-08-02 08:01:57,b'Written new blog!\nhttps://t.co/JP4FOKkV9L\n#coronavirus #corona #CoronaVirusUpdates #news #pandemic\xe2\x80\xa6 https://t.co/P1Alus7hww'
2020-08-02 08:01:21,b'RT @anilduhoon: 5 Aug must not shift focus away from #Ladakh and #Corona. \nGovt has a lot to explain on these two fronts. \nWe will not get\xe2\x80\xa6'
2020-08-02 08:00:40,b'SAD #CORONA STATISTICS : The California Department of Public Health today announced the most recent statistics on\xe2\x80\xa6 https://t.co/IU27egyGSG'
2020-08-02 08:00:26,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 08:00:16,"b'RT @BRAVENEWEUROPE1: Podcasts:\n\nSteve Keen @ProfSteveKeen \nMeanwhile, there\xe2\x80\x99s still a climate crisis\nhttps://t.co/UYAoRCMrkO\n\nThe MMT Podca\xe2\x80\xa6'"
2020-08-02 07:59:55,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:59:50,b'RT @anilduhoon: 5 Aug must not shift focus away from #Ladakh and #Corona. \nGovt has a lot to explain on these two fronts. \nWe will not get\xe2\x80\xa6'
2020-08-02 07:59:48,"b'How many people actually read this and truly understood the implications! The problem is not COVID-19, authorities\xe2\x80\xa6 https://t.co/HRjdnlqyNS'"
2020-08-02 07:59:47,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:59:35,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:59:25,"b'Full (#corona)control on our doorstep. SAP, Deutsche Telekom to build corona app gateway for European Commission -\xe2\x80\xa6 https://t.co/qTw0cimZhP'"
2020-08-02 07:59:17,"b""In the world full of Corona virus, be someone's N-95 mask! \xf0\x9f\x92\xaf\xe2\x99\xa5\n\n#COVID19 #Corona #StaySafe"""
2020-08-02 07:58:10,b'RT @InnrEngineering: Sadhguru and Deepak Chopra discuss the ecological significance of COVID-19 and how viruses and bacteria have an immens\xe2\x80\xa6'
2020-08-02 07:57:49,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:57:45,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:57:40,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:57:12,b'RT @SakhelweDlamini: #amademoni a whole vibe...playing with other kids indoors in these #Corona times #lockdown got us like.... https://t.c\xe2\x80\xa6'
2020-08-02 07:57:00,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:56:28,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:56:28,b'Kids robbed off their childhood activities in the #COVID19 times. Focus on re-opening schools &amp; not reasons to not:\xe2\x80\xa6 https://t.co/Rem3aYSDgC'
2020-08-02 07:56:19,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:56:07,b'RT @blackbenzk: @br_nning I think so...plus it is just so uncool. There was a bike demonstration tonight in Berlin and it made #Spafferjohn\xe2\x80\xa6'
2020-08-02 07:55:35,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:55:21,"b'RT @SurenderAICC: A force that stand in all crises with nation, may it is #pulwama attack #abolition of Article 370 #Parliamentary &amp; Assemb\xe2\x80\xa6'"
2020-08-02 07:55:19,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:55:19,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:55:19,b'RT @PioneerRaipur: Baghel reviews ground status of Covid in state\n@bhupeshbaghel\n@ChhattisgarhCMO\n@TS_SinghDeo\n@Niharikaspeaks\n@NirajkBanso\xe2\x80\xa6'
2020-08-02 07:55:18,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:55:00,"b'During the lockdown how much time in a day, your children study?\n\nLogon to: https://t.co/bF9vCgW8PJ\n\n#LMS\xe2\x80\xa6 https://t.co/rbl4OWHjdx'"
2020-08-02 07:54:52,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:54:27,b'RT @TeamWCL: #Mission100Days Accomplished \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\n\n#CoalWarriors of WCL transformed #Corona crisis into the opportunity to prepare for a sustain\xe2\x80\xa6'
2020-08-02 07:54:19,b'RT @PioneerRaipur: Baghel reviews ground status of Covid in state\n@bhupeshbaghel\n@ChhattisgarhCMO\n@TS_SinghDeo\n@Niharikaspeaks\n@NirajkBanso\xe2\x80\xa6'
2020-08-02 07:54:08,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:53:58,b'I have to get out the habit of texting friends at 3 AM I know they\xe2\x80\x99re not up and I keep thinking they\xe2\x80\x99re out living\xe2\x80\xa6 https://t.co/Z0s4nlkC2n'
2020-08-02 07:53:41,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:53:37,b'RT @KeesvdPijl1: Why the alarm about Russian fake news about #corona if their rulers are as crazy as ours about vaccination? \nhttps://t.co/\xe2\x80\xa6'
2020-08-02 07:53:33,"b'RT @shibasahu2012: A #drawing can connect your hand to your heart and soul. ""In search of my inner #Peace 1 "" !!! A random #sketch during m\xe2\x80\xa6'"
2020-08-02 07:53:14,b'RT @PioneerRaipur: Baghel reviews ground status of Covid in state\n@bhupeshbaghel\n@ChhattisgarhCMO\n@TS_SinghDeo\n@Niharikaspeaks\n@NirajkBanso\xe2\x80\xa6'
2020-08-02 07:53:03,b'RT @SickParvisMagna: US Billionaires gained 637 Billion USD thanks to #COVID19  https://t.co/csPDSar3gl  \n40 million Americans filed for un\xe2\x80\xa6'
2020-08-02 07:52:56,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:52:50,b'RT @micnewdelhi: District wise #Corona active cases in Maharashtra. As on 1st August 2020.\n\n#MaharashtraFightsCorona \n#WarAgainstVirus \n#ma\xe2\x80\xa6'
2020-08-02 07:52:27,b'RT @PioneerRaipur: Baghel reviews ground status of Covid in state\n@bhupeshbaghel\n@ChhattisgarhCMO\n@TS_SinghDeo\n@Niharikaspeaks\n@NirajkBanso\xe2\x80\xa6'
2020-08-02 07:52:06,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:51:27,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:51:18,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:51:18,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:51:07,b'RT @anilduhoon: 5 Aug must not shift focus away from #Ladakh and #Corona. \nGovt has a lot to explain on these two fronts. \nWe will not get\xe2\x80\xa6'
2020-08-02 07:51:06,b'RT @PioneerRaipur: Baghel reviews ground status of Covid in state\n@bhupeshbaghel\n@ChhattisgarhCMO\n@TS_SinghDeo\n@Niharikaspeaks\n@NirajkBanso\xe2\x80\xa6'
2020-08-02 07:50:56,b'RT @PioneerRaipur: Baghel reviews ground status of Covid in state\n@bhupeshbaghel\n@ChhattisgarhCMO\n@TS_SinghDeo\n@Niharikaspeaks\n@NirajkBanso\xe2\x80\xa6'
2020-08-02 07:50:53,b'DER PERFIDE PLAN DES WORLD ECONOMIC FORUM https://t.co/PqnNPG7uRG #Corona #5G #Radioaktivit\xc3\xa4t'
2020-08-02 07:50:41,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:50:14,b'RT @PioneerRaipur: Baghel reviews ground status of Covid in state\n@bhupeshbaghel\n@ChhattisgarhCMO\n@TS_SinghDeo\n@Niharikaspeaks\n@NirajkBanso\xe2\x80\xa6'
2020-08-02 07:50:04,"b'#Corona #COVID\xe3\x83\xbc19 Official Numbers in Lebanon till date:(New)\n-Tests Done:304,727(8738)\n-Confirmed Cases: 4730(175)\xe2\x80\xa6 https://t.co/VeTsydE6dI'"
2020-08-02 07:49:49,b'Lesenswert #MFF #nextgenerationeu #money #euro #corona https://t.co/gk4xJVfoFC'
2020-08-02 07:49:34,b'RT @PioneerRaipur: Baghel reviews ground status of Covid in state\n@bhupeshbaghel\n@ChhattisgarhCMO\n@TS_SinghDeo\n@Niharikaspeaks\n@NirajkBanso\xe2\x80\xa6'
2020-08-02 07:49:24,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:49:10,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:48:58,b'RT @PioneerRaipur: Baghel reviews ground status of Covid in state\n@bhupeshbaghel\n@ChhattisgarhCMO\n@TS_SinghDeo\n@Niharikaspeaks\n@NirajkBanso\xe2\x80\xa6'
2020-08-02 07:48:48,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:48:45,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:48:21,"b'@neupanebhagya \xe2\x80\x9cAs Stalin is supposed to have observed, a single death is a tragedy, a million deaths is a statisti\xe2\x80\xa6 https://t.co/vOi1VfqC6H'"
2020-08-02 07:48:10,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:48:08,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:48:06,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:48:03,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:48:00,b'RT @devashak: Seen the news floating around that both #DMK &amp; #Admk are fortifying their online base by appointing social media guys right f\xe2\x80\xa6'
2020-08-02 07:47:57,b'RT @InnrEngineering: Sadhguru and Deepak Chopra discuss the ecological significance of COVID-19 and how viruses and bacteria have an immens\xe2\x80\xa6'
2020-08-02 07:47:56,"b""@realDonaldTrump - US Deaths are 20x higher than the EUs'\n- Europe has done more tests than the US. \n\n#Corona #Covid19"""
2020-08-02 07:47:44,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:47:25,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:46:53,b'RT @Bunny000666: Fan made poster of  #Pushpa #Pushpa #pushpafirst100klikedflintfi #pushpamovie #kabulattack #kabulattack #kabulattack #20la\xe2\x80\xa6'
2020-08-02 07:46:19,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:45:57,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:45:55,b'RT @ddbnews: +++ #Corona Test: #Positiv mit #Kaffee +++\n\nRead: https://t.co/weZ6aa2b0G'
2020-08-02 07:45:48,b'RT @whats_this_data: Follow us for more content\nInstagram: @whats_this_data\nTwitter: @whats_this_data \n------------------------------------\xe2\x80\xa6'
2020-08-02 07:45:36,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:45:31,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:45:21,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:45:19,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:45:13,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:45:05,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:45:03,b'\xf0\x9f\x92\x8eStay Safe &amp; Healthy\xf0\x9f\x92\x8e\n\n\xe2\x9e\x95Whitestone is here to help you protect more than just your phone\n#health #corona #mask\xe2\x80\xa6 https://t.co/F2kMeKw1H6'
2020-08-02 07:44:33,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:44:29,b'RT @THAILANDMEDICA1: BREAKING NEWS! COVID-19 Drugs: Texas Researchers Identify Extremely Potent SARS-Cov-2 Inhibitors..https://t.co/xgYXEFO\xe2\x80\xa6'
2020-08-02 07:44:23,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:44:20,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:44:19,b'RT @MJA_Editor: #Corona Cold/flu-like symptoms? Any symptoms? Please get THE TEST. I did. I had a post-nasal drip and mild hoarseness. Not\xe2\x80\xa6'
2020-08-02 07:43:58,b'RT @anilduhoon: 5 Aug must not shift focus away from #Ladakh and #Corona. \nGovt has a lot to explain on these two fronts. \nWe will not get\xe2\x80\xa6'
2020-08-02 07:43:50,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:43:37,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:43:37,"b""RT @sanghaviharsh: It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:43:35,b'RT @anilduhoon: 5 Aug must not shift focus away from #Ladakh and #Corona. \nGovt has a lot to explain on these two fronts. \nWe will not get\xe2\x80\xa6'
2020-08-02 07:43:29,b'RT @anilduhoon: 5 Aug must not shift focus away from #Ladakh and #Corona. \nGovt has a lot to explain on these two fronts. \nWe will not get\xe2\x80\xa6'
2020-08-02 07:43:23,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:42:56,"b'Is #Schwab the next #ShabbesGoy at the frontline to assist desastrous #Gates during the ""great reset""?\n\n#NWO\xe2\x80\xa6 https://t.co/mo3qgiFzw4'"
2020-08-02 07:42:51,"b""Be you.....that's enough\n#evaidica\n#healthcare #health #covid #medical #medicine #doctor #coronavirus #hospital\xe2\x80\xa6 https://t.co/cuGum5qLZp"""
2020-08-02 07:42:50,"b""It's not easy, trust me.\n\nHats off to all the #corona warriors. https://t.co/x5cz29jQuF"""
2020-08-02 07:42:42,b'RT @anilduhoon: 5 Aug must not shift focus away from #Ladakh and #Corona. \nGovt has a lot to explain on these two fronts. \nWe will not get\xe2\x80\xa6'
2020-08-02 07:42:31,b'RT @aisha__nanda: #HappyFriendshipDay mere sare tweeter #Friends ko or unke bhi #Friends ko!! \xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\xf0\x9f\xa5\xb3\n\nBut #StaySafe ..spread #love not #Corona\xe2\x80\xa6'
2020-08-02 07:42:31,b'RT @anilduhoon: 5 Aug must not shift focus away from #Ladakh and #Corona. \nGovt has a lot to explain on these two fronts. \nWe will not get\xe2\x80\xa6'
2020-08-02 07:41:51,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:41:38,b'RT @komalgauthamTOI: The focus volunteers in many wards are doing an excellent job. #covidwarriors @madhavaram #corona #chennai \xe2\x81\xa6@chennaico\xe2\x80\xa6'
2020-08-02 07:41:38,b'RT @InnrEngineering: Sadhguru and Deepak Chopra discuss the ecological significance of COVID-19 and how viruses and bacteria have an immens\xe2\x80\xa6'
2020-08-02 07:41:16,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:40:40,b'RT @anilduhoon: 5 Aug must not shift focus away from #Ladakh and #Corona. \nGovt has a lot to explain on these two fronts. \nWe will not get\xe2\x80\xa6'
2020-08-02 07:40:29,"b'RT @Bloodpointorg: #Hyderabad #SOS  #COVID19India \nNeed O+ve #Blood #plasma from #covidrecovery  patient\nIllness #Corona\nAt Yashoda ,Somaji\xe2\x80\xa6'"
2020-08-02 07:40:29,"b'RT @FarukFirat1987: #BREAKING: Huge protest now in #Berlin, #Germany. They demonstrante against #Corona and against the government and they\xe2\x80\xa6'"
2020-08-02 07:40:02,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:39:49,b'RT @upma23: This world should never ever forgive China what it has done #Corona'
2020-08-02 07:39:24,"b'RT @Bloodpointorg: #Hyderabad #SOS #COVID19India\nNeed B+ve #Blood #plasma from #covidrecovery  patient\nIllness #Corona\nAt Neelima hospital,\xe2\x80\xa6'"
2020-08-02 07:39:19,b'RT @sexandbowels: #Berlin protests #corona restrictions. Not on mainstream. https://t.co/UXvk4vaZe5'
2020-08-02 07:39:18,b'RT @Bloodpointorg: #Kakinada #SOS  #COVID19India \nNeed O+ve #Blood #plasma from #covidrecovery  patient\nIllness #Corona\nAt Apollo Hospital.\xe2\x80\xa6'
2020-08-02 07:39:16,b'RT @Bloodpointorg: #Kurnool #SOS  #COVID19India \nNeed AB+ve #Blood #plasma from #covidrecovery  patient\nIllness #Corona\nAt Ameelio hospital\xe2\x80\xa6'
2020-08-02 07:39:05,b'RT @Bloodpointorg: #Ongole #Andhrapradesh #SOS  #COVID19India \nNeed A+ve #Blood #plasma from #covidrecovery  patient\nIllness #Corona\nNumber\xe2\x80\xa6'
2020-08-02 07:38:58,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:38:45,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:38:13,b'RT @anilduhoon: 5 Aug must not shift focus away from #Ladakh and #Corona. \nGovt has a lot to explain on these two fronts. \nWe will not get\xe2\x80\xa6'
2020-08-02 07:37:57,b'RT @GetMyGist: Unfollow me if you tout \xf0\x9f\x98\xb7 (the prelude to #ShariaLaw). \n\n#Corona is &lt; 1 % of our problem.\n\nGram -ve coinfections = 75% of th\xe2\x80\xa6'
2020-08-02 07:37:35,b'RT @anilduhoon: 5 Aug must not shift focus away from #Ladakh and #Corona. \nGovt has a lot to explain on these two fronts. \nWe will not get\xe2\x80\xa6'
2020-08-02 07:37:33,"b""RT @free_energy2016: #TagDerFreiheit 1st August 2020\nThat's the way to do it: 1.3 million protesters from 430 cities gather in Berlin again\xe2\x80\xa6"""
2020-08-02 07:37:06,b'Unfollow me if you tout \xf0\x9f\x98\xb7 (the prelude to #ShariaLaw). \n\n#Corona is &lt; 1 % of our problem.\n\nGram -ve coinfections =\xe2\x80\xa6 https://t.co/aQofsXsMSx'
2020-08-02 07:36:22,b'RT @whats_this_data: Follow us for more content\nInstagram: @whats_this_data\nTwitter: @whats_this_data \n------------------------------------\xe2\x80\xa6'
2020-08-02 07:36:20,b'Follow us for more content\nInstagram: @whats_this_data\nTwitter: @whats_this_data \n---------------------------------\xe2\x80\xa6 https://t.co/KgajHi2wG6'
2020-08-02 07:36:13,b'#corona effect \xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\xa4\xa3\xf0\x9f\x98\x82 https://t.co/35F8IdP1Tn'
2020-08-02 07:35:52,"b'RT @drusawasthi: Congratulations to #IFFCO #Aonla Unit @icjha_iffco &amp; entire team as even at this crisis time of #corona pendamic, the unit\xe2\x80\xa6'"
2020-08-02 07:35:16,"b'\xe0\xb2\xad\xe0\xb2\xbe\xe0\xb2\xa8\xe0\xb3\x81\xe0\xb2\xb5\xe0\xb2\xbe\xe0\xb2\xb0\xe0\xb2\xa6 \xe0\xb2\xb2\xe0\xb2\xbe\xe0\xb2\x95\xe0\xb3\x8d\xe2\x80\x8c\xe0\xb2\xa1\xe0\xb3\x8c\xe0\xb2\xa8\xe0\xb3\x8d \xe0\xb2\xa4\xe0\xb3\x86\xe0\xb2\xb0\xe0\xb2\xb5\xe0\xb3\x81: \xe0\xb2\xb5\xe0\xb2\xbe\xe0\xb2\xb9\xe0\xb2\xa8, \xe0\xb2\x9c\xe0\xb2\xa8 \xe0\xb2\xb8\xe0\xb2\x82\xe0\xb2\x9a\xe0\xb2\xbe\xe0\xb2\xb0 \xe0\xb2\xaf\xe0\xb2\xa5\xe0\xb2\xbe\xe0\xb2\xb8\xe0\xb3\x8d\xe0\xb2\xa5\xe0\xb2\xbf\xe0\xb2\xa4\xe0\xb2\xbf\n No Sunday lockdown and night curfew from today\n#Corona\xe2\x80\xa6 https://t.co/3WPXLZz35a'"
2020-08-02 07:35:16,b'RT @TimKennedyMMA: If we don\xe2\x80\x99t see the largest spike of Covid cases across the entire country after these rallies/protests everybody can co\xe2\x80\xa6'
2020-08-02 07:35:05,"b'RT @BRAVENEWEUROPE1: Podcasts:\n\nSteve Keen @ProfSteveKeen \nMeanwhile, there\xe2\x80\x99s still a climate crisis\nhttps://t.co/UYAoRCMrkO\n\nThe MMT Podca\xe2\x80\xa6'"
2020-08-02 07:34:41,b'RT @BlakePavey: Response to this video has been absolutely insane! Cannot thank everyone enough! 4.5 Million views on TikTok! #COVID19 #cov\xe2\x80\xa6'
2020-08-02 07:34:12,b'RT @komalgauthamTOI: The focus volunteers in many wards are doing an excellent job. #covidwarriors @madhavaram #corona #chennai \xe2\x81\xa6@chennaico\xe2\x80\xa6'
2020-08-02 07:33:41,b'RT @Anoopnautiyal1: One Minute Video!\n\n#Uttarakhand \n#Corona https://t.co/tBryd8EArs'
